Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
ec52b3878a50cc7d3dbe958f1ea7e151700f0d6df332d6f699a4874307858cf3,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.155995,52.058268,On or near Nightclub,E01033129,Ipswich 007H,Suspect charged
58439f08a4ba8a63380780f0cd4e714a7f793328d52a6924c8c13e81389e2ab2,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.894082,52.220831,On or near ROMAN FIELDS,E01030089,Mid Suffolk 006E,Unable to prosecute suspect
a1d802733eed1310f4bca132c6a6d94c77e87b92c963e0995a6169a40228d00e,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.743358,52.467666,On or near CLIFTON ROAD,E01030254,Waveney 007B,Unable to prosecute suspect
57b61a89c805dadecdeede2478bc8d936cedadebbbaa419811fa7b70e08935bd,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.833472,52.221925,On or near ELM DRIVE,E01030086,Mid Suffolk 006D,Formal action is not in the public interest
da7e849d858d14ef4b052523654c6bf83e54f751356f201cd9f7a04f8503929d,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.749028,52.483408,On or near BURTON STREET,E01030246,Waveney 004A,Formal action is not in the public interest
b9e7f42f8ad8b942914eb416d466a3e6acf1f94be165e03e9da589c5784fb449,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.723143,52.441060,On or near LONDON ROAD,E01030253,Waveney 012D,Offender given a caution
0fcdae5b95cc6b70217f33aa6bcf2ec3ddab2f2e1e5895999a4617cf31ce1e04,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.975844,52.190333,On or near DRAKE CLOSE,E01030072,Mid Suffolk 009C,Formal action is not in the public interest
0919ff87f05c11a8f6174342301b334e5db801f8b4fd8a4f9d18e23f329b29d6,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.870005,51.972944,On or near PARKER'S WAY,E01029906,Babergh 009D,Unable to prosecute suspect
89068a869b72c076d18fa2e0f51022b2b94c3cfb863e45dbbabf465f6d6dc095,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.747910,52.026498,On or near HEAD LANE,E01029887,Babergh 008B,Formal action is not in the public interest
44c55b9fba49a6ef9c8a6b1ef0d17309911c79b76b1e25170b3ed4df2ab3b620,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.201243,52.050957,On or near FOXHALL ROAD,E01029965,Ipswich 009C,Suspect charged
0a423452a4fd21f4a84231637af78cc60622aa469a278a9fdb45b7bf93f594a5,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.708308,52.482570,On or near FERN AVENUE,E01030268,Waveney 006C,Formal action is not in the public interest
14c4538ac8c02c78e6e744b773a9d16ebe41d460caffd52f57421bdcf60bdc27,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.753391,52.030993,On or near OAK ROAD,E01029887,Babergh 008B,Offender given penalty notice
488041371093145b0b783d98534dbbba47ab7e38aaa55c79a953dc0e9c09cdf1,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.753391,52.030993,On or near OAK ROAD,E01029887,Babergh 008B,Offender given penalty notice
537d9483e378e6b058875d0e40dcf2bf1b2ea25492339eece65a7749b94fd147,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.741596,52.036008,On or near CHILTON LODGE ROAD,E01029918,Babergh 007F,Local resolution
78d5024a9bbbdb6a2287b72340c8eaa46e08fbc2ea928c0c27b28e2e82ed79b5,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.352286,51.966703,On or near Supermarket,E01030159,Suffolk Coastal 013D,Suspect charged
8b5d866da6bacdca19964588db2e6f49f68cc6253f6038eb48dfdff11d7af594,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.131936,52.058901,On or near Supermarket,E01029985,Ipswich 010B,Suspect charged
32e4def2314d276137bb4218f11b379056b5a2014b3fcff56562bc86d7e37f62,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.182235,52.042551,On or near BEATRICE CLOSE,E01029983,Ipswich 016F,Unable to prosecute suspect
04c1d2166fe452d746fce6169849f5efa96f42e0c7e37ef06de39aec6c515cb0,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.947469,52.016096,On or near STOKE ROAD,E01029902,Babergh 009C,Suspect charged
4660f044418e8cd60ba2893c449b3baf6b2355be44111aaa39d2f5ba058243c9,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.152112,52.057814,On or near Nightclub,E01033125,Ipswich 007G,Suspect charged
1b7eb8a480bcb12beecac44d687540e2a2df1b18c7495b26cf61b2912a2d56c5,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.690437,52.241003,On or near BEAUMONT CLOSE,E01030123,St Edmundsbury 007B,Offender given a caution
90884e5de3af0b5513aebdff5aab01178f715b9386faedadac9c729f3ea6448e,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.744371,52.490841,On or near HARRIS AVENUE,E01030277,Waveney 002C,Unable to prosecute suspect
90884e5de3af0b5513aebdff5aab01178f715b9386faedadac9c729f3ea6448e,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.744371,52.490841,On or near HARRIS AVENUE,E01030277,Waveney 002C,Unable to prosecute suspect
41197bbcab6e9082046c7fd071b1bd64d0327621b6fdf2d17651518f75e812e7,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.737050,52.471779,On or near RIVERSIDE ROAD,E01030255,Waveney 005A,Unable to prosecute suspect
92dbe095fb612637abc5fe043f9d305793eca48fa45f44c9d21a0f7511746e73,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.127293,52.034210,On or near FURNESS CLOSE,E01030021,Ipswich 015E,Suspect charged
2a2211b783b89a50efebb21bfdbda02d6e15d2e1fc2a52e046f0e54f2160afa5,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.269397,52.067091,On or near Police Station,E01030191,Suffolk Coastal 010D,Suspect charged
21f41855ae79bf2b75ec5d1bbb04a4d2609e3e46539584589d805d5e3b02bf13,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.188546,52.032666,On or near BRAZIER'S WOOD ROAD,E01033128,Ipswich 014F,Local resolution
21f41855ae79bf2b75ec5d1bbb04a4d2609e3e46539584589d805d5e3b02bf13,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.188546,52.032666,On or near BRAZIER'S WOOD ROAD,E01033128,Ipswich 014F,Local resolution
cde5c71eeed458c103d5bd9af598f0be5abb6020c4636a69f26e8be5dec1b881,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.096718,52.113741,On or near MULBERRY GARDENS,E01030043,Mid Suffolk 011B,Suspect charged
bb558abec4372f3e7ff5c552c77d480955222403a0e9d681301ea245ce6728a5,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.939741,52.227077,On or near CHURCH WALK,E01030056,Mid Suffolk 006B,Unable to prosecute suspect
cabde897f7e14eaa8837b054625afbb9d0ef80ce96ae0dc83ae6812ea71730d4,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.132587,52.064028,On or near DHOBI PLACE,E01030022,Ipswich 006A,Unable to prosecute suspect
13f39daf383e30e2d9a45b1e0b42d4ee9586b6eaf4a58edf4d31f50274fdf4d6,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.579038,52.206382,On or near Supermarket,E01030188,Suffolk Coastal 004D,Suspect charged
ef377a37d76a57c01c92f4d4119a053ade28d3ecc8e6c98addbb4b26027b62b5,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.736365,52.477764,On or near ESSEX ROAD,E01030264,Waveney 004E,Unable to prosecute suspect
04f30613c89b6f7c3280c3830503e505a3c5d80281c1a69906ccbfe22a81e968,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.014696,52.186018,On or near ROBIN CLOSE,E01033319,Mid Suffolk 010H,Unable to prosecute suspect
4e9dba72a01f413954e903da5af1bece9000948c48ec69f828ab00694127828e,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.816404,52.002190,On or near Sports/Recreation Area,E01029899,Babergh 009B,Formal action is not in the public interest
b5feb4e7ee50773fab84708aee33196966b00e391330114ad564f62814f6739c,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.816404,52.002190,On or near Sports/Recreation Area,E01029899,Babergh 009B,Formal action is not in the public interest
239e00c17cee59052170c16065cc25c7cf7705aeb4aaccbe8dfdd3e16ae874ba,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.816404,52.002190,On or near Sports/Recreation Area,E01029899,Babergh 009B,Formal action is not in the public interest
16092ae0fc13138cf9e1016b3346fc1bce2b70a7c3216f6f31c184d954c06748,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.816404,52.002190,On or near Sports/Recreation Area,E01029899,Babergh 009B,Formal action is not in the public interest
38227056d0b8d896b4ec2c718a83074f9a7dff903098e1d47f22e15a8b5335b3,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.159617,52.056660,On or near UNION STREET,E01033129,Ipswich 007H,Formal action is not in the public interest
3d770a52b48c676cef7ec116de1cb1b33d980941eb1c214266929a9ba7a5d466,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.582369,52.450081,On or near CODLINS LANE,E01030292,Waveney 011C,Suspect charged
ea65a546d6e9509526a466d6a9cccd23fc8220018b6af4e5af6d6075d6850b4d,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.608891,52.441012,On or near ASHDALE PARK,E01029930,Forest Heath 001E,Formal action is not in the public interest
c030382cfafbb18d8511f2973817cec3cdbe790ee7a1f669d59fd20bf323746a,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.633531,52.443109,On or near ASH CLOSE,E01029928,Forest Heath 001C,Formal action is not in the public interest
1e589cd7572f7ecddda5c8d6cdbc349e6ca24b0ef9fabd7eb4f9068e0c4243fb,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.741519,52.470639,On or near HORN HILL,E01030258,Waveney 007D,Suspect charged
67159801e363618fa28b2ce0e3516220b21af7b000b59bb89cce96ce69bc6b73,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.722211,52.465942,On or near THE GREEN,E01030291,Waveney 008E,Unable to prosecute suspect
7e2d8a736ea4522b2f591e0c51b446c04065c10f8f73ebbdd39d1050bb95e386,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.511816,52.342392,On or near Supermarket,E01029947,Forest Heath 004E,Suspect charged
7e2d8a736ea4522b2f591e0c51b446c04065c10f8f73ebbdd39d1050bb95e386,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.511816,52.342392,On or near Supermarket,E01029947,Forest Heath 004E,Suspect charged
e22a58e74f852b1a54f8a833f91e50281b31d89b20aa448bbe532245fdda575c,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.125646,52.048428,On or near SHAMROCK AVENUE,E01029987,Ipswich 010D,Unable to prosecute suspect
4560cdb8cc0338a93b361c30a89f6c10af6d9d7c480610185f21f95d8c7ce06f,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.646189,52.393790,On or near Park/Open Space,E01029928,Forest Heath 001C,Local resolution
3b6a748ec971bda709efe119b06470dbf1cc35bed86119af84219cd93c69dddb,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.618243,52.444132,On or near Supermarket,E01029929,Forest Heath 001D,Suspect charged
ea14fe8c197c7833605aff854ddc3aa0fa1d79a6b8c7e7b933595483401d6678,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.743636,52.482373,On or near Further/Higher Educational Building,E01030261,Waveney 002A,Unable to prosecute suspect
ea14fe8c197c7833605aff854ddc3aa0fa1d79a6b8c7e7b933595483401d6678,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.743636,52.482373,On or near Further/Higher Educational Building,E01030261,Waveney 002A,Offender given a caution
93050b3e53ea50d5e6a2aa333a5e887bb996f3cdd55abd64262da3ce7a8164b4,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.067480,51.965039,On or near QUINCE CLOSE,E01029872,Babergh 010B,Formal action is not in the public interest
8d43dc1733dc50eaceb190b2f3884b9fb8088f465277ccd2319c349f106b0dca,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.143148,52.061265,On or near Supermarket,E01030024,Ipswich 006C,Formal action is not in the public interest
1158ff0563167afc11a10404fbe529977f82b2c81aaa063348777d3474b46b15,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.514853,52.346751,On or near FLEMING AVENUE,E01029946,Forest Heath 004D,Offender given a caution
aec6ca4061299f1324fb337dbda5c54be243dc30961c16e251fabf3bb490c83d,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.797955,52.107158,On or near WATER STREET,E01029898,Babergh 001B,Offender given a caution
08162fbfd27ad4b76d13e1e326bceb2ecedef40b109a1bfe60788416cdbe4cc5,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.142394,52.057804,On or near HANDFORD ROAD,E01029988,Ipswich 010E,Suspect charged
6edfcf76a6a74b1b00725c204cca108e30d1ca2c2e23f5393330418ca1635e13,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.128738,52.065534,On or near BAYSWATER CLOSE,E01030026,Ipswich 006E,Unable to prosecute suspect
6269ff7bb02173b0fe89749305555929bf6c04636c5811ac2effe30475cad4ed,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.793243,52.104212,On or near MEADOW CLOSE,E01029898,Babergh 001B,Suspect charged
cec13228798a0f0e9ec4557c97e9bcb08a83e19b5bc220be1e70d420d2db4ef3,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.205651,52.036528,On or near Petrol Station,E01030196,Suffolk Coastal 011A,Local resolution
4165edca5115066257ff760c3c172818d0eae58a3448c6442a5c9418de1a8003,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.470043,52.100720,On or near OLD HAVERHILL ROAD,E01030151,St Edmundsbury 011C,Unable to prosecute suspect
9280f69115195b4d748edde2e2162a3bff2b3a1b9f8784219d00bc5a5dea02ca,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.470043,52.100720,On or near OLD HAVERHILL ROAD,E01030151,St Edmundsbury 011C,Unable to prosecute suspect
597d511cc4e66758af323451cc8931b08b2534f9fb95ffb9ea7328463d17cfbb,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.470043,52.100720,On or near OLD HAVERHILL ROAD,E01030151,St Edmundsbury 011C,Unable to prosecute suspect
6412e4e9ea57f5df1e4f46905bda01750464d9f8d5da01c1ef3b74c47482c94c,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.134140,52.085141,On or near Supermarket,E01030035,Ipswich 001D,Unable to prosecute suspect
9e012a27fd2c00536a9b9674bf67cc467e0538a28c78e91fa8a4447b08ee1943,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.753719,52.487279,On or near DAWN POINTON PLACE,E01030247,Waveney 007A,Unable to prosecute suspect
ebc3f3b4f96fd0128bcb64ad918cc7c5b4a6b4e8d9844ab4c160383e6f9a43a5,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.713085,52.252535,On or near STATION HILL,E01030137,St Edmundsbury 006D,Suspect charged
1590a48c85a257608d9e6648508ea4a1d6f1872c3f4db3ef461bb5dcae6cb8d4,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.663281,52.198229,On or near Bus/Coach Station,E01030100,St Edmundsbury 008B,Formal action is not in the public interest
ba2c29d20f5c5f98d0d9c6545fdabcd8c5e2a9450f8b39652d87a3a09dba5b64,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.703984,52.264299,On or near ANSELM AVENUE,E01030131,St Edmundsbury 003B,Local resolution
5342d52a0ed75069c41e63cf88c7f93950bff9879193ea58d44e4767d0284b50,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.153904,52.056750,On or near Shopping Area,E01033125,Ipswich 007G,Offender given a caution
ccb53fd4b6a28376aa395f5bf5635bda722b4f42c7f69a9029ceb2e63f25d6f6,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.153904,52.056750,On or near Shopping Area,E01033125,Ipswich 007G,Offender given a caution
7398c3a1eeaf64c9d2cf085782209534c1e5a0997f58beadc8e28f1b3172370a,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.122773,52.039664,On or near JANEBROOK ROAD,E01030017,Ipswich 015A,Unable to prosecute suspect
1e49255481e87dfc1240d23a3354da8836a1b6f414f7163a879996d3394644ec,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.748495,52.033895,On or near BUTT ROAD,E01029886,Babergh 008A,Unable to prosecute suspect
6e9807d900ef61fbf108c480ec0b003ce11dc14621af4f32ac6431fdf93dacef,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.135008,52.060681,On or near YARMOUTH ROAD,E01030023,Ipswich 006B,Suspect charged
cd184428735b7c0032ab78d443efba6eed8b92b2c19c3c8137ea9e8898aea253,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.136408,52.036306,On or near OAKLEE,E01030019,Ipswich 015C,Formal action is not in the public interest
3ce35f1fd94a8aa5214ff6783cf8d5eb653ed3ea4f5a164c205ba6076d560562,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.136408,52.036306,On or near OAKLEE,E01030019,Ipswich 015C,Formal action is not in the public interest
3a6a8a2157d294a96d68bc7469c9adc7d0e7212e2cfee427bd31c182f0f21841,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.134140,52.085141,On or near Supermarket,E01030035,Ipswich 001D,Suspect charged
a32acf460ce616e45cee197302e59345e43ee19872956ef10e1c03ad40dbde76,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.138988,52.058551,On or near HANDFORD CUT,E01029988,Ipswich 010E,Offender given a caution
3f94d9c0acac2092e177c6eabdb1408b1b301514e5d56ffdd5bb16c54aa3995f,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.135008,52.060681,On or near YARMOUTH ROAD,E01030023,Ipswich 006B,Suspect charged
ad22484487e6f67e59a5aef058db5d652ac3b6a7503f41575c7815a36e321734,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.442626,52.449019,On or near OLD GRAMMAR LANE,E01030230,Waveney 013A,Unable to prosecute suspect
1cd36b22d30655921b33218a7f5d86d9cc0e030efb6cc7b1c818d8d045586207,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.136457,52.058034,On or near LONDON ROAD,E01029988,Ipswich 010E,Formal action is not in the public interest
6ebbb6bc85363064e53e90feed2d4c14302e3fc301b2be95ebe218d7429631d4,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.435424,52.084696,On or near Parking Area,E01030110,St Edmundsbury 012B,Formal action is not in the public interest
cad0b437564efc2afb6897d2c7f65ae9a535eab0993c7cdfafefbed67944cb9c,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.733756,52.486617,On or near OULTON ROAD,E01030278,Waveney 003D,Suspect charged
c6f15d421a0acfb2b8f56d59e4c8276af71661e4d40a7d3720be89f7a06298db,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.733756,52.486617,On or near OULTON ROAD,E01030278,Waveney 003D,Suspect charged
640f0240a17768a4835c043c52d33988bec35af0764c45a40f82524acc23d06f,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.315304,51.985668,On or near CHURCH LANE,E01030215,Suffolk Coastal 012C,Unable to prosecute suspect
2116569a6655df767d1c1d0a4336497cc8c0e54881ff40653a2019b65fd0215c,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.249943,51.969611,On or near THE STREET,E01029873,Babergh 011B,Unable to prosecute suspect
85930eab0da02b0c1dff1303926b555cfb07d799081237765e983e985fc5455f,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.736709,52.379300,On or near STATION ROAD,E01030094,St Edmundsbury 002A,Unable to prosecute suspect
70498d52b28c23eb9ceb257487318afe586b0f223f393b977b9fc8a85bb1b320,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.123158,52.079460,On or near LIMERICK CLOSE,E01030031,Ipswich 003E,Offender given a caution
d2266bde0de8083f10a033b2f7d9dfafef0b2007a6e9140b01811d8110bb92d7,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.744538,52.251232,On or near LAMBOURNE CLOSE,E01030128,St Edmundsbury 005C,Unable to prosecute suspect
d2266bde0de8083f10a033b2f7d9dfafef0b2007a6e9140b01811d8110bb92d7,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.744538,52.251232,On or near LAMBOURNE CLOSE,E01030128,St Edmundsbury 005C,Suspect charged
d2266bde0de8083f10a033b2f7d9dfafef0b2007a6e9140b01811d8110bb92d7,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.744538,52.251232,On or near LAMBOURNE CLOSE,E01030128,St Edmundsbury 005C,Suspect charged
9aeafc36403e118d5e76a897c32a16320bdd53ed5f2af8f2c622a2d3cdbd36f7,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.135534,52.037984,On or near STOKE PARK DRIVE,E01030020,Ipswich 015D,Formal action is not in the public interest
a070cecc5adaae34154da19360b234f647abf420d3c80aec76c9641455ae71ec,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.743553,52.049155,On or near BEATTY ROAD,E01029914,Babergh 007C,Unable to prosecute suspect
6388227ab917d0cce55f0e8a94adbe7027f37f8d3b61b7bffaaa086a245fa8f9,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.449180,52.074663,On or near ASHLEA ROAD,E01030106,St Edmundsbury 014B,Suspect charged
89472c5cf9913954d86d63465ea0fbd1c6de46086d3c57f0bca615f6528b14be,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.741006,52.461984,On or near KIRKLEY CLIFF ROAD,E01030256,Waveney 007C,Suspect charged
9d74f8e8d968fd96f5fc1b707c12c0344610e1b45276675118ecf8c2bf199e68,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.497359,52.304697,On or near HUNDRED ACRE WAY,E01033451,Forest Heath 005D,Unable to prosecute suspect
634cee8d1a27ffb6d839594bab6bad01cffca0715da85966edd07f1f8d3ed13e,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.785868,52.331056,On or near WOODSIDE VIEW,E01030132,St Edmundsbury 002C,Unable to prosecute suspect
1e5e4959c9062f4d5f8b96f3d87b77ee1c05562a1114e603a56ba3cd1c27b183,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.192427,52.063168,On or near COLCHESTER ROAD,E01029964,Ipswich 009B,Unable to prosecute suspect
a2e02a1d4f65c6dd4400648a211a4ed93122547702f19638f0f491ff67fb102a,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.742328,52.466808,On or near LAWSON ROAD,E01030258,Waveney 007D,Suspect charged
c7861cf3e38ab139f8bbfb50db2ee25f4a7a9c37f9afc50fa414a3d93f87d14e,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.179280,52.031550,On or near SHANNON ROAD,E01029982,Ipswich 016E,Suspect charged
065fe7c86799a402cadb09d3fccffebc2f07f0906f59374e646ec5757a7ad3b7,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.795949,52.110119,On or near HIGH STREET,E01029898,Babergh 001B,Formal action is not in the public interest
9c2877e6a500c9c33a011545746f9642cf07f2f30efd6f7f5d3048fcbb5d779e,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.742328,52.466808,On or near LAWSON ROAD,E01030258,Waveney 007D,Suspect charged
57542022d8d8ff657dcdf51091cfb7bd3475ae4708db6942dcbe7dfd74cc3e9c,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.134124,52.047843,On or near MAPLE CLOSE,E01029986,Ipswich 010C,Suspect charged
ddda7235b465581a3930d62ecb8fc245c6802f731bba8400e1cca3c127c73f17,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.131450,52.046943,On or near JASMINE CLOSE,E01029986,Ipswich 010C,Formal action is not in the public interest
41f9d3aa557bfb923d9d6abab90b558d0dad10e7eecaa6a4c07b10ebb2fc3976,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.557266,52.195375,On or near HILLCREST,E01030186,Suffolk Coastal 003A,Unable to prosecute suspect
c2fa0965d9e6d50de7207136f61151745ce4288c5680f532788ee4ffbcd2e540,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.119939,52.073286,On or near MARLOW ROAD,E01030029,Ipswich 003C,Suspect charged
106b9af70ac2984006d2f00d78fc7cff778acf1ecc99c019b998283d7c50e2f4,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.108129,52.042785,On or near LABURNUM CLOSE,E01029909,Babergh 005E,Suspect charged
82d7497a639e688ef4acfe475b81b840f214e0219c0f21071b1bf2baa1a4e896,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.208269,52.032562,On or near WEST ROAD,E01033127,Ipswich 014E,Suspect charged
1484d6645d5ee8ed3dfe1ad23af1ec7f6962b3b2b75618c8270cb7d67067344c,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.117561,52.039577,On or near IRLAM ROAD,E01030016,Ipswich 013E,Suspect charged
92ab8e778be1ef18367eb8923a049cc5a55ed36d26a4a2669d76cf6a1052940e,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.990133,52.195457,On or near CHERRY TREE ROAD,E01030076,Mid Suffolk 010D,Unable to prosecute suspect
9d41f6660e04110071305e0b4d133856b58444503cd99c2c4e08b5dadb51c654,2016-10,Suffolk Constabulary,Suffolk Constabulary,0.683595,52.107372,On or near LOW STREET,E01029885,Babergh 002C,Unable to prosecute suspect
056e01b8cebb72fc247b0eb32d1c2b6e62fa89836047272e45936f26a2a215b4,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.747583,52.486692,On or near KELLY-PAIN COURT,E01030262,Waveney 002B,Unable to prosecute suspect
0d09568ad2a1d0c6f460e9496361bfa8e407cfb377db67aa1abd5775ab2a8f10,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.122066,52.192703,On or near Sports/Recreation Area,E01030083,Mid Suffolk 007C,Formal action is not in the public interest
0d09568ad2a1d0c6f460e9496361bfa8e407cfb377db67aa1abd5775ab2a8f10,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.122066,52.192703,On or near Sports/Recreation Area,E01030083,Mid Suffolk 007C,Formal action is not in the public interest
06afd4c31c2877e13b88ba3e74fe000ab174cbfb4d23b80bc50c67a84c7bc2b5,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.207466,52.035399,On or near RANSOMES WAY,E01030196,Suffolk Coastal 011A,Suspect charged
48232ad7cdaa1e551d420abaa6c91da4228377f692630867f9bc6b8d565ad78a,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.153905,52.056759,On or near Shopping Area,E01033125,Ipswich 007G,Suspect charged
5da47665617daa2b85afdd5ac648c4873789578025ca6ff9cb910588c3dfdd27,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.205651,52.036528,On or near Petrol Station,E01030196,Suffolk Coastal 011A,Suspect charged
fd91fe13cf44b42355d3b68e41d1a54536607a10cf1f8d1204efe18f48299019,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.751738,52.476998,On or near Bus/Coach Station,E01030249,Waveney 004C,Unable to prosecute suspect
5fef81b24cc9256355bd99d442abaa29adb2cadb79769f61f1308f7527ba3502,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.153904,52.056750,On or near Shopping Area,E01033125,Ipswich 007G,Suspect charged
5fef81b24cc9256355bd99d442abaa29adb2cadb79769f61f1308f7527ba3502,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.153904,52.056750,On or near Shopping Area,E01033125,Ipswich 007G,Suspect charged
0a17b788204c7ed1744a9122ace59eb6330637b13933bd5467c2cde45ea57800,2016-10,Suffolk Constabulary,Suffolk Constabulary,1.195081,52.058032,On or near LATTICE AVENUE,E01030004,Ipswich 008C,Unable to prosecute suspect
